p1,p2,truth,prediction
Q07844,P53893,1,1.0
P36224,P30619,1,0.9999998807907104
Q06406,P14724,1,0.9999833106994629
Q07993,P31383,1,1.0
Q07896,P53091,1,1.0
P32900,P27796,1,1.0
Q12390,P46948,1,0.9999938011169434
Q04004,P25294,1,1.0
Q08229,P09733,1,0.9999985694885254
Q03697,P54867,1,0.22576208412647247
Q08956,Q04338,1,1.0
Q05670,P38193,1,1.0
Q12256,P53739,1,1.0
P39534,P29311,1,0.9997690320014954
P40327,P40095,1,1.0
Q06648,P32480,1,1.0
P40316,P39707,1,1.0
P39742,P36017,1,0.9999998807907104
P46985,P35207,1,1.0
P34758,P06787,1,1.0
P32863,P26309,1,1.0
Q12033,P32854,1,1.0
P47089,P40960,1,0.9999996423721313
P47116,P28834,1,1.0
P32525,P23542,1,1.0
P33199,P00044,1,0.9999996423721313
Q00955,P36024,1,1.0
Q99189,P19812,1,1.0
Q12522,P38850,1,0.9999996423721313
P53622,P53152,1,0.9999891519546509
Q12168,P14904,1,1.0
P40541,P39935,1,1.0
P53830,P16521,1,1.0
P15705,P14747,1,1.0
Q05610,P39107,1,1.0
Q07528,P40091,1,0.9999997615814209
Q08951,Q03981,1,1.0
Q12250,Q08235,1,0.9999997615814209
Q06102,P53297,1,1.0
P08566,P05694,1,1.0
Q03503,P37296,1,0.9999709129333496
P53322,P32796,1,1.0
Q12163,Q06137,1,0.9999992847442627
P23638,P00899,1,1.0
Q02775,P30283,1,0.9999998807907104
P53971,P27801,1,0.9999874830245972
P53277,P53124,1,1.0
P38261,P36015,1,0.9999997615814209
Q05874,P50113,1,1.0
P39925,P23202,1,1.0
P57744,P40360,1,0.999337375164032
Q05166,Q05080,1,0.9999996423721313
Q12468,P43592,1,1.0
P53974,P08431,1,1.0
P46672,P25336,1,1.0
P50113,P32855,1,1.0
P31377,P29469,1,1.0
Q06673,P53930,1,0.9999998807907104
Q05583,P32598,1,1.0
Q08972,P29703,1,1.0
Q12154,Q06078,1,0.9999774694442749
P50946,P38720,1,1.0
Q05947,P09624,1,1.0
P36080,P07278,1,0.9999998807907104
P53136,P38283,1,1.0
Q04839,Q00776,1,1.0
P39929,P09938,1,1.0
P20967,P19097,1,1.0
Q00816,P40561,1,0.9999998807907104
P29340,P00359,1,0.9999997615814209
P53949,P38328,1,1.0
P43593,P35497,1,0.9999997615814209
P40473,P36010,1,1.0
Q12499,Q12175,1,1.0
Q08962,P05318,1,1.0
Q00955,P53280,1,1.0
Q08649,P39727,1,1.0
Q12522,P33331,1,0.9999991655349731
P28000,P11747,1,0.9994367957115173
P50101,P00546,1,1.0
Q08963,Q04002,1,1.0
P32528,P20133,1,1.0
Q06411,P47122,1,0.9999998807907104
P53152,P27636,1,0.9999959468841553
Q02892,P35198,1,1.0
P48239,P25357,1,0.9999971389770508
Q12754,Q04368,1,1.0
Q04636,P33301,1,0.9999046325683594
P38198,P08018,1,1.0
P46674,P28320,1,1.0
P38705,P25333,1,1.0
P53322,P03965,1,1.0
Q03619,P42935,1,1.0
Q03899,Q00816,1,1.0
Q12390,P25454,1,0.9999996423721313
P39743,P39705,1,1.0
P40963,P32854,1,1.0
P37012,P25333,1,1.0
P52286,P19735,1,0.9999998807907104
Q06632,Q02208,1,0.999998927116394
P53271,P40483,1,1.0
P05318,P00899,1,1.0
Q05636,P32602,1,0.9999678134918213
Q08601,P20424,1,1.0
Q04031,P31539,1,0.9999979734420776
P40453,P32524,1,1.0
Q06624,Q01560,1,1.0
Q06163,P38301,1,1.0
P52919,P19524,1,1.0
Q03656,P53281,1,1.0
P22515,P00331,1,1.0
P53861,P53855,1,1.0
P53859,P24869,1,1.0
Q04493,P33328,1,0.9999997615814209
P25333,P19145,1,1.0
Q12017,Q08285,1,0.9999997615814209
Q99189,P14724,1,0.9999945163726807
Q03338,P32600,1,1.0
Q12098,Q01590,1,0.9999984502792358
Q12488,P43132,1,1.0
Q00955,P00546,1,1.0
Q08558,P53965,1,1.0
P53840,P22219,1,1.0
P36118,P34217,1,0.9999897480010986
Q02199,P10363,1,1.0
P53221,P08524,1,1.0
P23394,P09435,1,1.0
Q05583,P53912,1,1.0
Q07528,P18410,1,1.0
Q12754,P32842,1,0.9999996423721313
Q07834,P47150,1,1.0
P40528,P38967,1,0.9999994039535522
P53152,P40573,1,0.9997802376747131
Q12152,P47012,1,0.9999991655349731
Q03010,P40469,1,0.9999998807907104
Q12499,P07260,1,1.0
Q04491,P38247,1,1.0
P38692,P12383,1,1.0
Q12045,P40529,1,0.9999998807907104
Q12017,P34087,1,0.9999998807907104
P40555,P38970,1,1.0
Q07921,P08518,1,0.9999938011169434
P38077,P00546,1,1.0
P35197,P31688,1,1.0
P48361,P32450,1,0.9999943971633911
P51996,P27796,1,1.0
P38590,P36010,1,1.0
Q12063,Q07887,1,0.9999998807907104
P53236,P38699,1,0.9999932050704956
P53196,P15807,1,0.9999998807907104
P48837,P35197,1,1.0
P17157,P08458,1,0.9999984502792358
Q04562,P53867,1,1.0
P53600,P07270,1,0.9999880790710449
Q12518,P23561,1,1.0
P38129,P13712,1,1.0
P40529,P27801,1,0.9999991655349731
Q12477,Q12473,1,1.0
Q03162,Q00684,1,1.0
P38749,P20437,1,0.9999997615814209
Q00723,P25655,1,1.0
P25649,P17121,1,1.0
Q03330,P10592,1,1.0
P38708,P05085,1,1.0
P46673,P32801,1,1.0
P31383,P02994,1,1.0
P53286,P33755,1,1.0
Q08966,P52286,1,1.0
Q06580,Q04217,1,0.9999998807907104
Q03818,P40518,1,0.9999991655349731
P53834,P17555,1,1.0
P40492,P07258,1,1.0
P15303,P10869,1,1.0
Q03012,P53064,1,0.9999998807907104
P39730,P06787,1,1.0
Q03619,P36172,1,1.0
Q12078,P46948,1,0.9999996423721313
P41811,P05694,1,1.0
P38922,P19262,1,1.0
P37370,P31244,1,1.0
P32776,P32349,1,1.0
Q07508,P32917,1,1.0
Q03898,P36107,1,1.0
P18480,P13185,1,0.9998922348022461
P89102,P49687,1,1.0
P39718,P17709,1,1.0
P53840,P53280,1,1.0
P43568,P40350,1,0.9999954700469971
P53184,P50944,1,0.9999983310699463
P53755,P23394,1,1.0
Q12241,P40960,1,1.0
P40202,P38217,1,1.0
Q04121,P35184,1,1.0
Q06665,P36161,1,1.0
Q12035,P81450,1,0.9956486821174622
Q02199,P32905,1,1.0
P53184,P38149,1,1.0
P39946,P39925,1,1.0
Q07915,P35497,1,0.9999998807907104
P41834,P12962,1,1.0
P53168,P27705,1,1.0
P53298,P11746,1,0.9999996423721313
P35497,P06844,1,1.0
Q06137,P50277,1,0.9999998807907104
P40512,P38757,1,1.0
P53924,P34087,1,0.9999996423721313
P38708,P25615,1,1.0
P41832,P38903,1,1.0
P38315,P38113,1,1.0
Q12330,P12753,1,1.0
Q92331,P40457,1,1.0
Q05930,Q02196,1,0.9999959468841553
P38910,P32387,1,0.9999902248382568
Q12434,P14680,1,1.0
P40564,P36103,1,1.0
P53145,P52593,1,1.0
P36131,P32582,1,1.0
Q12241,P52910,1,1.0
Q02804,P47150,1,0.9999998807907104
P46672,P31384,1,1.0
P38247,P05694,1,0.9999998807907104
Q00723,P33329,1,1.0
P38113,P21243,1,0.999998927116394
Q05080,P40155,1,0.9999997615814209
P53115,P46678,1,1.0
P43563,P39904,1,1.0
P20459,P17536,1,0.9999998807907104
P48239,P06839,1,0.9999998807907104
P38873,P37012,1,1.0
Q07376,P33400,1,1.0
P36010,P25604,1,1.0
P40350,P35203,1,0.9999996423721313
P38270,P25649,1,0.999998927116394
P53280,P53067,1,1.0
P32909,P04076,1,1.0
Q00578,P35184,1,1.0
Q02354,P41814,1,1.0
P53125,P38931,1,0.9999995231628418
P53169,P13856,1,1.0
P38358,P07274,1,1.0
Q07688,P36421,1,1.0
Q03096,Q02821,1,0.9999997615814209
Q08285,P53904,1,0.9999932050704956
Q02908,P14736,1,1.0
P38240,P33304,1,0.010122520849108696
Q03125,P32828,1,0.9999994039535522
P46970,P33203,1,1.0
Q99385,Q06479,1,1.0
Q08444,P48412,1,1.0
Q12280,Q00916,1,1.0
Q12377,P22137,1,1.0
P53093,P46956,1,0.999997615814209
P53965,P38634,1,0.9999998807907104
P40479,P31109,1,1.0
Q01454,P32897,1,8.012568941673237e-10
P40512,P25591,1,1.0
Q06631,Q02775,1,1.0
P50275,P07170,1,0.9999998807907104
Q08558,P53150,1,0.9999969005584717
P47165,P39998,1,0.9999992847442627
Q02793,P11154,1,1.0
Q04338,P27637,1,1.0
P32565,P17891,1,0.9999995231628418
P53185,P53112,1,1.0
P53968,P06787,1,1.0
Q08273,P53112,1,0.9999998807907104
Q12477,P38316,1,1.0
P40202,P19882,1,1.0
P52919,P28834,1,0.9999998807907104
P40096,P38805,1,0.9999998807907104
Q12734,P32913,1,0.9999877214431763
Q12017,P53739,1,1.0
Q06142,P39715,1,1.0
Q04491,P01120,1,1.0
P52553,P32802,1,0.9999812841415405
Q12044,P13185,1,1.0
P40350,P32591,1,0.9999983310699463
Q12159,P06777,1,0.999998927116394
Q03784,P53949,1,0.9999995231628418
P39940,P32867,1,1.0
P32468,P20438,1,1.0
P36019,P32639,1,0.9999984502792358
P48412,P34253,1,1.0
P12887,P01149,1,0.9999995231628418
Q04693,P34253,1,0.9999998807907104
P32802,P31244,1,0.9999991655349731
P32805,P06777,1,0.9999998807907104
P42942,P38931,1,0.9999986886978149
Q06568,P49686,1,0.9999991655349731
P33333,P19524,1,1.0
Q07418,P52593,1,1.0
Q12260,Q08492,1,0.9999998807907104
Q12389,P41920,1,1.0
P14682,P13045,1,1.0
Q07904,Q06644,1,0.9999996423721313
P39940,P28007,1,1.0
Q12482,P39515,1,0.9999738931655884
P40070,P21801,1,1.0
P40014,P36053,1,0.9999982118606567
Q12518,Q12107,1,1.0
Q12315,P43321,1,0.9999998807907104
P30665,P28707,1,1.0
P33201,P05085,1,0.9999998807907104
Q12406,Q03280,1,0.9999985694885254
P21182,P19454,1,1.0
Q12222,P38700,1,0.9999998807907104
P38229,P32793,1,1.0
P36062,P10659,1,1.0
P25694,P07283,1,1.0
Q12518,P47134,1,1.0
P38276,P33418,1,0.9999977350234985
Q00955,P54861,1,1.0
Q12175,P38692,1,1.0
Q08979,Q06151,1,1.0
P53840,P29496,1,1.0
Q06406,P07274,1,0.9999983310699463
P51601,P32458,1,1.0
Q12691,P46949,1,1.0
Q07732,Q00578,1,1.0
P35194,P22213,1,1.0
P19882,P17065,1,0.9999998807907104
Q12417,Q12377,1,1.0
P48566,P25343,1,1.0
Q02100,P28707,1,1.0
P22219,P02293,1,0.9999818801879883
P40959,P25369,1,1.0
P47103,P39944,1,1.0
Q07844,P38861,1,1.0
P48239,P32607,1,0.9999985694885254
P41811,P18888,1,1.0
Q99385,Q02256,1,1.0
Q08162,P47176,1,1.0
P40457,P35497,1,1.0
Q05958,P36012,1,0.9999791383743286
Q12527,Q08956,1,1.0
P35178,P20459,1,0.9999997615814209
Q04195,P53267,1,1.0
P53169,P28006,1,1.0
P53141,P12612,1,0.9999995231628418
Q06409,P25655,1,1.0
P53847,P40512,1,1.0
Q08144,P07283,1,1.0
P38768,P36013,1,1.0
Q99189,P41807,1,1.0
P36047,P34730,1,0.9999992847442627
P34234,P31539,1,0.9999644756317139
Q03048,Q01560,1,0.9999990463256836
P46974,P41895,1,0.9999963045120239
P39927,P32610,1,0.9999998807907104
Q02199,P50277,1,1.0
P38620,P36421,1,0.9999998807907104
Q12433,P21182,1,1.0
P39984,P32895,1,1.0
Q06078,P38690,1,0.9999860525131226
P10566,P02294,1,0.9999986886978149
Q12248,P38193,1,0.9999910593032837
P53171,P38111,1,0.9999595880508423
P47129,P32562,1,1.0
Q08746,P20053,1,0.9999996423721313
P35691,P14680,1,1.0
Q08963,P06244,1,0.9999995231628418
P48562,P36103,1,1.0
P25451,P19735,1,0.999687671661377
Q00723,P32528,1,0.9999997615814209
Q04412,Q02199,1,1.0
P40357,P39551,1,0.9999085664749146
Q07657,P39108,1,1.0
P52553,P38427,1,0.9999997615814209
Q12118,P48525,1,1.0
P38287,P10592,1,1.0
Q12433,P47029,1,1.0
P32939,P20967,1,1.0
Q04004,P14747,1,1.0
P50944,P23293,1,1.0
P43616,P05318,1,1.0
Q12263,P36003,1,1.0
P43637,P09064,1,1.0
P25342,P25303,1,1.0
Q12055,P40485,1,0.9999985694885254
Q00816,P38080,1,1.0
Q12186,Q05785,1,1.0
P40515,P39940,1,1.0
Q12248,P53604,1,0.9999829530715942
P53973,P38827,1,0.937292218208313
P53094,P38822,1,1.0
P43321,P19262,1,0.9999994039535522
P38871,P33328,1,1.0
P36009,P29056,1,0.9999998807907104
P40465,P09798,1,1.0
Q08492,Q06102,1,0.9999998807907104
Q12344,Q05949,1,1.0
P42845,P40005,1,0.9999991655349731
Q05946,P40070,1,1.0
Q08873,P53267,1,0.9999997615814209
Q12107,P53032,1,1.0
P39929,P28817,1,1.0
P53250,P27472,1,1.0
Q99207,P21306,1,0.999940037727356
P29496,P13586,1,1.0
P32899,P32629,1,0.9999947547912598
Q06675,Q04225,1,0.9999997615814209
P53855,P01123,1,1.0
P25341,P12688,1,1.0
Q12330,P25719,1,0.9999997615814209
Q05933,P17555,1,0.9999998807907104
Q12107,P05085,1,1.0
P36013,P34164,1,1.0
P38768,P24004,1,1.0
Q06549,P28817,1,0.9999983310699463
Q02100,P25043,1,1.0
Q05166,Q04002,1,1.0
Q12347,P54999,1,0.9999994039535522
P39969,P25336,1,1.0
Q02892,P25584,1,1.0
P39994,P22515,1,1.0
P39925,P32074,1,1.0
P50944,P50942,1,1.0
P32492,P24004,1,1.0
P32074,P00724,1,1.0
Q08162,P33298,1,1.0
P38886,P38203,1,0.9999834299087524
P53927,P12611,1,0.9999966621398926
P53100,P24870,1,1.0
P48363,P19524,1,1.0
P54790,P38630,1,0.9999791383743286
Q99181,P50101,1,1.0
Q12469,P39707,1,1.0
P41810,P00817,1,1.0
P24583,P06242,1,1.0
P46673,P18480,1,0.9999985694885254
P47005,P40413,1,1.0
Q03081,P53112,1,0.9999997615814209
Q01722,P49956,1,0.9999997615814209
Q04675,P32380,1,0.9999992847442627
Q05024,P38757,1,0.9999994039535522
P53048,P17536,1,0.9999996423721313
P43593,P04147,1,0.9999979734420776
Q08931,P37303,1,0.9999996423721313
Q06616,P13663,1,1.0
P53933,P47104,1,1.0
Q99299,Q12034,1,1.0
P25615,P25558,1,1.0
P39744,P12385,1,1.0
Q12044,P40087,1,1.0
Q00539,P31374,1,1.0
P41808,P25604,1,1.0
Q12365,P46672,1,0.9999994039535522
Q05583,P38249,1,1.0
P35203,P32318,1,1.0
P41808,P40988,1,1.0
Q12250,P06169,1,1.0
P40515,P38987,1,0.9999998807907104
P53086,P32898,1,1.0
P32800,P31377,1,0.9999998807907104
P53924,P38862,1,1.0
Q05947,P47117,1,1.0
Q02256,P53755,1,1.0
P53185,P23293,1,1.0
Q12411,P38805,1,0.9999997615814209
Q04305,O13539,1,0.9999998807907104
P32854,P16140,1,1.0
Q99257,P25657,1,1.0
P35718,P23255,1,1.0
P53049,P32562,1,0.999954104423523
P42945,P32800,1,1.0
P40079,P33307,1,1.0
Q12468,P20967,1,1.0
P53258,P06169,1,1.0
P39079,P30657,1,1.0
Q04693,P32528,1,0.9999992847442627
P36139,P25454,1,1.0
P53196,P32599,1,1.0
P53061,P39550,1,0.9994632601737976
Q05946,P53549,1,1.0
P28817,P06105,1,1.0
Q03012,P33311,1,1.0
P32318,P19658,1,1.0
P32497,P05453,1,1.0
P38194,P02400,1,0.9999998807907104
Q12452,P37012,1,1.0
Q03792,P40328,1,1.0
P48415,P48232,1,0.9999936819076538
P41800,P38853,1,1.0
Q02931,P40564,1,1.0
P36006,P32561,1,1.0
Q06640,Q03088,1,1.0
Q12447,Q08273,1,0.9999990463256836
P53549,P38113,1,1.0
Q00381,P25043,1,0.9999998807907104
Q05785,P32790,1,1.0
Q12165,P38805,1,1.0
Q08972,P40988,1,1.0
P40335,P19262,1,1.0
Q04493,P32491,1,1.0
Q07963,P38070,1,1.0
P06102,P00330,1,1.0
Q05947,P38959,1,1.0
Q00381,P16892,1,1.0
Q12044,P47116,1,1.0
Q06408,P53941,1,1.0
Q99299,P06105,1,1.0
P48524,P35729,1,0.9999995231628418
Q06102,P15646,1,1.0
P47029,P33401,1,1.0
Q05636,Q04660,1,0.9999997615814209
Q12276,P22137,1,1.0
P38886,P24004,1,1.0
P54837,P39996,1,0.9999973773956299
P38203,P18852,1,0.9999479055404663
Q06604,P25357,1,1.0
Q03784,P09624,1,0.9999990463256836
P18480,P17255,1,0.9999958276748657
Q05947,P32628,1,1.0
Q06177,Q04978,1,0.9999992847442627
Q12152,Q02821,1,1.0
P40078,P12385,1,1.0
Q12389,P53599,1,1.0
Q12208,P39962,1,1.0
P38970,P36015,1,0.9999995231628418
P38348,P07260,1,1.0
Q12691,P22543,1,1.0
Q12230,P10081,1,0.999998927116394
P47113,P36124,1,1.0
P32639,P08964,1,1.0
P38840,P32527,1,1.0
Q12176,P40066,1,1.0
Q06160,P00931,1,1.0
Q12276,P00724,1,1.0
Q12335,P23776,1,0.994779109954834
Q03322,P18888,1,0.9999997615814209
P25333,P22147,1,1.0
P53104,P32639,1,0.9999997615814209
Q03558,P38716,1,1.0
Q12347,P25333,1,1.0
Q03790,P32366,1,0.9999998807907104
Q12527,P51601,1,0.9999998807907104
P53622,P12962,1,1.0
P39969,P39904,1,1.0
Q04894,P53298,1,1.0
Q12483,Q06078,1,0.9999328851699829
Q03018,P38742,1,1.0
P50278,P38689,1,0.9999991655349731
Q07657,P39713,1,1.0
P40541,P38217,1,1.0
P53738,P46655,1,1.0
Q12418,P27515,1,0.9999997615814209
P32634,P32501,1,1.0
P39936,P23968,1,0.9999998807907104
P39935,P33891,1,1.0
Q12236,P36094,1,0.9999943971633911
Q05881,P53081,1,1.0
Q08245,Q04272,1,0.9999995231628418
Q00955,P53256,1,1.0
Q04412,P35197,1,1.0
Q04359,P43583,1,0.9999998807907104
Q08273,P01123,1,0.9999997615814209
P43565,P11154,1,1.0
Q07084,P40303,1,0.9999994039535522
Q08873,P07262,1,0.9999998807907104
P40563,P14742,1,1.0
Q08966,Q00539,1,1.0
Q99385,P23059,1,0.9999995231628418
P53011,P38339,1,1.0
P40339,P38324,1,1.0
P39929,P32561,1,1.0
P36145,P11709,1,0.9999998807907104
P47093,P32783,1,0.9999998807907104
P04456,P02557,1,0.9999997615814209
P33297,P19882,1,1.0
P40335,P33419,1,0.9999995231628418
Q07834,P46675,1,1.0
Q06451,P38313,1,0.9999531507492065
P46988,P40453,1,0.9999731779098511
Q04005,P32500,1,1.0
Q03088,P33760,1,1.0
Q07915,Q04175,1,0.9999970197677612
Q03900,P11746,1,1.0
Q01590,P40344,1,1.0
Q03691,P40319,1,1.0
P39925,P38814,1,1.0
P33334,P25293,1,1.0
Q06412,P53169,1,1.0
P38805,P07260,1,0.9999998807907104
Q12028,P35729,1,0.9999997615814209
P40413,P05085,1,1.0
P40096,P38801,1,0.9999994039535522
Q12041,Q07963,1,1.0
Q00381,P36049,1,1.0
P32324,P14742,1,1.0
P60010,P41901,1,1.0
Q06624,Q04087,1,0.9999998807907104
P22137,P03965,1,1.0
Q12194,Q03661,1,0.9999978542327881
Q02890,P31385,1,0.9999998807907104
P40567,P26570,1,0.9999995231628418
Q04062,P05453,1,1.0
Q08287,P53147,1,0.9985820055007935
P39014,P33401,1,1.0
P46682,P24482,1,1.0
Q03012,P36005,1,1.0
P40089,P33323,1,0.9999973773956299
Q08911,P42884,1,0.9999998807907104
Q12344,P12904,1,0.9999994039535522
P51601,P12962,1,1.0
P39520,P39101,1,1.0
P47104,P17891,1,0.9999998807907104
P37012,P25657,1,1.0
P38785,P15873,1,1.0
P36003,P22517,1,1.0
P32364,P25586,1,0.9999996423721313
P38998,P21965,1,1.0
P38872,P38820,1,1.0
Q06409,P40483,1,1.0
Q04792,P46962,1,1.0
Q99210,P25043,1,1.0
P53290,P40340,1,1.0
P36100,P34162,1,1.0
P40856,P17119,1,0.9999995231628418
P53550,P40340,1,1.0
Q06137,P31383,1,0.9999998807907104
P49435,P33297,1,0.9999992847442627
P47134,P29469,1,1.0
P49166,P29366,1,0.9999998807907104
Q04338,P14164,1,0.9999997615814209
P89105,P36120,1,0.9999998807907104
Q12754,P25694,1,1.0
P53278,P12945,1,1.0
Q04272,P38855,1,0.9999997615814209
Q07896,P53032,1,1.0
Q04739,P40204,1,0.999998927116394
Q00245,P40473,1,1.0
P25343,P05453,1,1.0
P38697,P20424,1,1.0
P39081,P16664,1,1.0
P40087,P24482,1,1.0
P36029,P32328,1,1.0
P43565,P10081,1,1.0
Q12390,P29295,1,0.9999986886978149
Q08963,P35203,1,1.0
P42945,P40965,1,1.0
Q08746,P36013,1,0.9999998807907104
P38346,P00331,1,1.0
P40473,P33333,1,1.0
Q12206,P38862,1,1.0
P47116,P43593,1,1.0
P47012,P40548,1,0.9999939203262329
P38822,P06242,1,1.0
P36145,P30771,1,1.0
P38822,P32447,1,1.0
Q12041,Q07376,1,1.0
P47165,P12962,1,0.9999996423721313
P48606,P33750,1,0.9999996423721313
Q05568,Q02100,1,1.0
Q04562,P32945,1,1.0
Q04651,O13559,1,0.9999997615814209
Q00381,P42839,1,0.9999841451644897
Q99257,P25646,1,0.9999997615814209
P38822,P02293,1,0.9999986886978149
P47117,P33755,1,1.0
Q08236,P46957,1,1.0
Q02205,P28791,1,1.0
Q06665,P38313,1,1.0
Q12328,P35728,1,1.0
P38879,P27515,1,0.9999995231628418
P40555,O13553,1,0.9999957084655762
P38217,P20053,1,1.0
Q02574,P38838,1,0.9999991655349731
Q06216,P25298,1,1.0
P40495,P35198,1,1.0
P13856,P06839,1,1.0
P43561,P16862,1,0.9999997615814209
Q06078,P38785,1,0.9999889135360718
Q12078,P34160,1,0.9999998807907104
Q08873,Q03630,1,0.9999083280563354
P53258,P38310,1,1.0
P52918,P28006,1,1.0
Q12152,P53100,1,1.0
P38823,P38247,1,1.0
Q12129,P40092,1,0.9999892711639404
P25651,P00128,1,0.9999198913574219
P39935,P32263,1,1.0
Q04002,Q03012,1,1.0
Q03322,P53036,1,1.0
Q08746,P14306,1,0.9999951124191284
P36017,P19812,1,0.9999998807907104
P46963,P38310,1,1.0
P34217,P29295,1,1.0
P53847,P38859,1,1.0
P53859,P32447,1,1.0
Q05947,P40563,1,1.0
Q05610,P14306,1,1.0
P53064,P38696,1,1.0
P48232,P32800,1,0.9999969005584717
Q03981,P20486,1,0.9999995231628418
Q12248,P14741,1,0.9999915361404419
P19414,P12904,1,0.9999972581863403
Q07930,P53939,1,1.0
P53196,P27705,1,1.0
Q03768,P38705,1,1.0
Q08931,P40462,1,1.0
P38837,P32263,1,1.0
P37838,P25632,1,0.9998551607131958
P39014,P37370,1,1.0
P33306,P12688,1,1.0
P38821,P17442,1,1.0
P38989,P13185,1,1.0
Q04272,P40495,1,1.0
Q12514,P25635,1,0.9999996423721313
Q02260,P47122,1,0.9999884366989136
Q12161,P53538,1,1.0
P32793,O13553,1,0.9999995231628418
Q08979,Q08144,1,1.0
Q08601,P33750,1,1.0
P40892,P31244,1,0.9999996423721313
Q07824,P00175,1,1.0
Q08649,P38783,1,0.9999865293502808
Q12341,P38806,1,1.0
P38691,P20437,1,1.0
Q12129,Q04121,1,0.9999977350234985
Q12028,Q02793,1,1.0
Q99210,Q08729,1,1.0
P33199,P21965,1,1.0
P53272,P53243,1,1.0
P40484,P15992,1,1.0
Q12038,P50945,1,1.0
Q04368,P35193,1,1.0
Q02795,P43602,1,0.9999992847442627
P53142,P47042,1,0.9993605017662048
Q12050,Q04307,1,0.9999988079071045
P40344,P39073,1,1.0
P40013,P35203,1,1.0
P39703,P32581,1,1.0
Q08729,P39936,1,1.0
P49704,P38293,1,0.9999998807907104
P40362,P40010,1,1.0
Q12009,P28007,1,1.0
Q00416,P32523,1,1.0
Q06551,P38766,1,1.0
P51996,P32790,1,1.0
P34164,P13712,1,1.0
P53604,P26793,1,1.0
P47054,P32492,1,1.0
P38204,P20095,1,0.8346480131149292
P40164,P31244,1,1.0
P48606,P39079,1,0.9999998807907104
P53278,P14742,1,0.9999998807907104
P39954,P32787,1,0.9999961853027344
Q03322,P38333,1,0.9999990463256836
P25357,P12383,1,1.0
P36010,P32074,1,1.0
P53236,P25299,1,0.9999994039535522
Q03063,P52491,1,0.9999595880508423
Q12343,P41896,1,1.0
P47089,P00924,1,0.9999831914901733
P47041,P20459,1,1.0
Q03322,P00724,1,0.9999998807907104
Q99299,Q05947,1,1.0
Q02608,P19955,1,0.9999862909317017
P40009,P07560,1,1.0
Q04195,Q03071,1,0.9999985694885254
Q12449,Q07657,1,1.0
P17123,P07560,1,0.9999984502792358
P38873,P32913,1,1.0
Q06628,P40092,1,0.9999998807907104
Q08438,P53040,1,1.0
P57744,P05626,1,2.3593849096670283e-10
Q12044,P46682,1,1.0
Q02256,P14742,1,0.9999997615814209
P38768,P28707,1,1.0
P33892,P07149,1,1.0
P38690,P35169,1,1.0
Q04439,P53743,1,1.0
P40693,P02400,1,1.0
P53142,P17505,1,0.9999998807907104
Q02336,P46954,1,0.9999986886978149
Q08723,P53248,1,1.0
Q12449,Q03957,1,1.0
Q08550,P32895,1,1.0
Q05775,P35194,1,1.0
P35193,P17121,1,1.0
P38339,P25646,1,0.9999998807907104
P50094,P41813,1,1.0
Q12499,P53859,1,1.0
Q12024,P46677,1,1.0
Q08236,P22141,1,1.0
Q04307,P25370,1,0.9999676942825317
Q12017,P39937,1,1.0
P47068,P17555,1,0.9999936819076538
P33122,P29056,1,0.9999996423721313
P41921,P25646,1,0.9999997615814209
P36015,P17536,1,0.9999998807907104
P38861,P31382,1,0.9999998807907104
P39925,P33329,1,1.0
Q04978,P53248,1,1.0
P53283,P39016,1,1.0
Q12163,P33892,1,0.9999994039535522
P38727,P35723,1,0.9973738193511963
Q12250,P53924,1,1.0
Q12168,P38705,1,1.0
P53973,P53959,1,0.9999755620956421
Q12390,P38153,1,1.0
P38193,P28743,1,1.0
Q08746,Q02260,1,0.9999619722366333
Q99210,P15108,1,1.0
Q12026,P38262,1,0.9664480686187744
P38753,P19882,1,1.0
P46682,P38247,1,0.9999998807907104
P40457,P38637,1,1.0
Q08438,P38862,1,1.0
P51601,P33891,1,1.0
Q03338,P40302,1,0.9999997615814209
P47160,P38861,1,1.0
P53256,P27636,1,1.0
Q08581,P06738,1,0.9999998807907104
P40563,P32800,1,1.0
Q03125,P25441,1,1.0
P47079,P11745,1,1.0
P48415,P28817,1,1.0
Q00246,P21801,1,1.0
P11484,P00330,1,1.0
Q04411,P25367,1,1.0
Q04005,P35181,1,1.0
P38903,P27796,1,1.0
P34730,P25649,1,0.9999982118606567
Q12220,P53930,1,0.9999998807907104
Q00684,P28006,1,0.9999997615814209
Q03280,P38429,1,0.9999990463256836
Q12020,P14741,1,1.0
P53939,P12612,1,1.0
Q04004,P53622,1,1.0
P21965,P04147,1,1.0
P36160,P06774,1,0.9999924898147583
P33329,P07270,1,0.9999998807907104
P38129,P27514,1,1.0
Q06412,P15303,1,1.0
P40204,P33306,1,0.999998927116394
P38821,P32450,1,0.9999997615814209
Q04675,P11938,1,0.9999997615814209
P53147,P32836,1,0.9928943514823914
P36005,P10869,1,1.0
P47912,P39994,1,1.0
P49435,P19658,1,0.9999998807907104
P33328,P25341,1,1.0
Q12151,P40956,1,1.0
P53082,P35178,1,0.9999991655349731
Q12084,P18852,1,0.9999997615814209
Q99314,P40151,1,0.9999973773956299
Q06704,Q02554,1,1.0
P54999,P40339,1,0.9999921321868896
P53685,P32898,1,1.0
P33297,P25515,1,1.0
P46988,P40339,1,0.999953031539917
Q12186,P47017,1,0.9999998807907104
P53064,P24869,1,1.0
